Order ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Customer Name,Customer Segment,Region,State,Order Date,Ship Date
ORD-103512,Belkin USB Hub,Technology,Accessories,591.98,8,0.2,23.66,22.18,James Gomez,Consumer,East,Virginia,2022-05-30,2022-06-03
ORD-103513,Staedtler Pens,Office Supplies,Art,99.94,2,0.2,0.36,12.18,Bridget Kirby,Corporate,South,Louisiana,2022-07-26,2022-07-31
ORD-103514,Advantus Binder Clips,Office Supplies,Fasteners,52.98,6,0.3,-0.21,27.39,Katherine Parker,Corporate,East,Connecticut,2022-09-06,2022-09-13
ORD-103515,Anker Charger,Technology,Accessories,191.74,4,0.1,14.07,24.82,Patricia Welch,Consumer,South,Alabama,2022-06-07,2022-06-12
ORD-103516,Canon imageRUNNER,Technology,Copiers,490.15,5,0.3,-53.48,22.27,Stephanie Ramirez,Consumer,South,Alabama,2023-09-05,2023-09-08
ORD-103517,Advantus Ring Binder,Furniture,Furnishings,502.64,7,0.1,40.81,38.71,Tommy Patterson,Consumer,South,North Carolina,2021-07-24,2021-07-29
ORD-103518,Nokia 5310,Technology,Phones,158.57,3,0.0,21.15,23.93,Kelsey Martin,Consumer,West,Oregon,2021-04-28,2021-05-02
ORD-103519,Eldon Shelf,Furniture,Furnishings,35.71,6,0.1,-0.68,4.42,Edward Murphy,Corporate,Central,Michigan,2022-03-08,2022-03-10
ORD-103520,Lorell Glass Table,Furniture,Tables,401.97,5,0.3,-64.59,23.93,Ashley Johnston,Consumer,South,Tennessee,2023-02-07,2023-02-12
ORD-103521,Advantus Binder Clips,Office Supplies,Fasteners,104.75,1,0.0,15.07,14.96,Sherri Holmes,Consumer,Central,Missouri,2023-09-13,2023-09-19
ORD-103522,IKEA KALLAX,Furniture,Bookcases,405.76,6,0.1,-3.15,19.86,Jessica Hill,Corporate,Central,Illinois,2021-02-07,2021-02-11
ORD-103523,Fiskars Scissors,Office Supplies,Supplies,90.39,6,0.2,5.0,23.96,Carmen Fowler,Corporate,Central,Wisconsin,2023-01-29,2023-02-01
ORD-103524,Rubbermaid Tote,Office Supplies,Storage,49.31,3,0.0,8.01,28.41,Christopher Gibbs,Consumer,West,Utah,2023-08-28,2023-08-31
ORD-103525,Bush Furniture Bookcase,Furniture,Bookcases,426.14,8,0.0,51.12,28.4,Debra Andrade,Consumer,East,Maryland,2022-11-15,2022-11-16
ORD-103526,Eldon Shelf,Furniture,Furnishings,436.01,7,0.3,-53.96,12.34,Wanda Yang,Home Office,Central,Missouri,2021-10-20,2021-10-23
ORD-103527,Xerox Multi-Use Paper,Office Supplies,Paper,94.58,5,0.1,5.08,22.21,Melanie Hall,Corporate,South,Tennessee,2023-04-20,2023-04-26
ORD-103528,Humanscale Chair,Furniture,Chairs,277.56,4,0.1,5.17,32.06,Beth Baker,Consumer,South,Mississippi,2022-08-08,2022-08-10
ORD-103529,Zebra Label Printer,Technology,Machines,722.5,2,0.1,97.07,27.97,Taylor Barry,Home Office,East,Massachusetts,2023-08-15,2023-08-19
ORD-103530,Canon imageRUNNER,Technology,Copiers,655.77,2,0.0,137.63,18.11,Jeffery Rogers,Consumer,Central,Minnesota,2023-05-28,2023-06-01
ORD-103531,Bush Coat Rack,Furniture,Furnishings,224.64,1,0.1,5.81,12.8,Susan Hamilton,Consumer,West,Washington,2023-05-25,2023-05-29
ORD-103532,Bestar Folding Table,Furniture,Tables,338.35,10,0.3,-63.26,14.51,Matthew Compton,Consumer,South,North Carolina,2022-09-23,2022-09-28
ORD-103533,Apple iPhone 14,Technology,Phones,348.5,10,0.2,3.38,13.16,Ryan Vasquez,Corporate,South,Louisiana,2022-07-25,2022-07-29
ORD-103534,Sauder Bookcase,Furniture,Bookcases,502.67,3,0.1,-42.24,39.88,Jerry Curtis,Home Office,West,California,2021-12-24,2021-12-28
ORD-103535,Kraft Envelopes,Office Supplies,Envelopes,128.59,4,0.1,11.98,30.03,Timothy Best,Consumer,East,Maryland,2021-07-13,2021-07-16
ORD-103536,Deflect-o Stackable,Office Supplies,Storage,46.09,4,0.1,9.17,28.96,Shawn Martinez,Corporate,South,Louisiana,2021-05-02,2021-05-09
ORD-103537,Ricoh Aficio,Technology,Copiers,527.1,7,0.0,127.94,32.97,James Smith,Corporate,Central,Texas,2022-01-22,2022-01-26
ORD-103538,Sauder Bookcase,Furniture,Bookcases,406.08,8,0.1,49.94,14.81,Ryan Koch,Home Office,West,California,2022-05-10,2022-05-13
ORD-103539,Humanscale Chair,Furniture,Chairs,377.05,6,0.0,34.76,22.0,Laurie Smith,Consumer,West,Oregon,2021-06-12,2021-06-19
ORD-103540,Stanley Staple Gun,Office Supplies,Fasteners,100.97,9,0.2,12.34,25.6,Nicole Gomez,Consumer,West,Colorado,2021-10-26,2021-10-29
ORD-103541,HP LaserJet,Technology,Machines,285.3,7,0.1,19.23,22.38,Jennifer Cardenas,Consumer,East,Virginia,2023-09-26,2023-09-30
ORD-103542,Eldon Mobile,Office Supplies,Storage,80.11,7,0.2,-3.62,27.74,William West,Consumer,East,New York,2023-09-11,2023-09-14
ORD-103543,Fellowes Storage Case,Office Supplies,Storage,94.42,6,0.1,4.31,6.89,Jermaine Wolf,Corporate,West,Utah,2021-12-05,2021-12-09
ORD-103544,Motorola Edge,Technology,Phones,418.49,2,0.1,59.95,15.01,Taylor Johnson,Home Office,East,Maryland,2023-11-19,2023-11-21
ORD-103545,Memorex Tape,Office Supplies,Supplies,74.74,2,0.0,22.71,15.18,Jeremy Cervantes,Consumer,West,Nevada,2022-07-28,2022-07-31
ORD-103546,Anker Charger,Technology,Accessories,176.32,2,0.2,14.03,20.33,Antonio Yates,Corporate,West,California,2023-01-03,2023-01-06
ORD-103547,Cardinal Binder,Office Supplies,Binders,111.6,8,0.0,14.98,10.38,Dean Ortiz,Corporate,South,Florida,2023-01-27,2023-01-30
ORD-103548,Acco Staple Remover,Office Supplies,Supplies,176.75,4,0.1,24.18,12.91,Sheryl Wright,Home Office,East,Pennsylvania,2023-07-13,2023-07-16
ORD-103549,Avery Heavy Duty Binder,Office Supplies,Binders,61.92,10,0.0,9.27,8.46,Alexandria Cowan,Home Office,East,Maryland,2023-09-13,2023-09-18
ORD-103550,Canon Printer,Technology,Machines,374.8,7,0.0,65.08,33.35,Kara Davis,Consumer,East,Massachusetts,2021-11-20,2021-11-26
ORD-103551,Canon Printer,Technology,Machines,426.42,5,0.3,-31.93,13.78,Ronald Ramsey,Consumer,Central,Texas,2023-05-24,2023-05-30
ORD-103552,Epson Scanner,Technology,Machines,511.32,2,0.2,0.32,28.68,William Clark,Home Office,East,New York,2021-03-05,2021-03-12
ORD-103553,Sterilite Storage Box,Office Supplies,Storage,28.08,5,0.3,-0.77,30.05,Nathan Jennings,Consumer,West,Nevada,2022-11-03,2022-11-07
ORD-103554,Sterilite Storage Box,Office Supplies,Storage,14.24,7,0.0,3.38,16.03,Cindy Parker,Home Office,Central,Ohio,2023-10-10,2023-10-17
ORD-103555,Zebra Label Printer,Technology,Machines,253.31,9,0.1,27.4,11.03,Elizabeth Landry,Consumer,Central,Missouri,2021-01-17,2021-01-22
ORD-103556,Nokia 5310,Technology,Phones,620.25,2,0.0,82.22,30.47,Laura Martin,Corporate,West,Nevada,2023-10-05,2023-10-08
ORD-103557,Hon 4070 Chair,Furniture,Chairs,437.35,6,0.4,-105.69,12.88,Rebecca Lewis,Corporate,South,Louisiana,2021-07-18,2021-07-21
ORD-103558,Fellowes Storage Case,Office Supplies,Storage,146.1,2,0.4,-17.28,30.39,Alexandria Cowan,Consumer,East,New Jersey,2021-12-15,2021-12-18
ORD-103559,Staples Standard Staples,Office Supplies,Fasteners,63.1,9,0.1,11.0,23.16,Kayla Hooper,Corporate,South,Tennessee,2022-07-26,2022-07-30
ORD-103560,Maco Labels,Office Supplies,Labels,76.05,9,0.0,13.53,21.19,Robert Foster,Home Office,South,Mississippi,2021-03-31,2021-04-02
ORD-103561,Google Pixel 7,Technology,Phones,333.55,8,0.5,-74.12,27.48,David Hoffman,Consumer,East,New Jersey,2023-06-29,2023-06-30
ORD-103562,Sharp MX,Technology,Copiers,624.75,10,0.1,2.06,33.63,Raymond Guerra,Consumer,East,New Jersey,2021-06-10,2021-06-13
ORD-103563,Quartet Calendar,Office Supplies,Supplies,90.74,6,0.0,22.8,28.18,Jennifer Wilson,Consumer,South,Louisiana,2022-04-08,2022-04-12
ORD-103564,Konica Minolta,Technology,Copiers,440.95,6,0.3,2.42,14.81,Tommy Patterson,Corporate,East,New York,2021-06-21,2021-06-24
ORD-103565,Bush Coat Rack,Furniture,Furnishings,301.08,6,0.1,3.24,11.79,David Marshall,Corporate,Central,Texas,2021-01-13,2021-01-14
ORD-103566,Humanscale Chair,Furniture,Chairs,381.08,10,0.2,-20.97,32.18,Deborah Warren,Consumer,South,Tennessee,2023-05-27,2023-06-02
ORD-103567,Motorola Edge,Technology,Phones,347.53,2,0.0,71.52,22.17,Daniel Long,Home Office,West,California,2021-12-29,2022-01-02
ORD-103568,Avery File Folder Labels,Office Supplies,Labels,69.12,1,0.4,-9.02,22.68,Lisa Joyce,Consumer,South,Mississippi,2021-12-28,2022-01-01
ORD-103569,Mead Envelopes,Office Supplies,Envelopes,73.1,7,0.1,15.18,27.34,Matthew White,Consumer,Central,Missouri,2021-07-29,2021-07-31
ORD-103570,BIC Cristal Pens,Office Supplies,Art,33.07,4,0.1,5.28,23.72,Patricia Hammond,Consumer,South,Mississippi,2021-03-01,2021-03-03
ORD-103571,Hon 4070 Chair,Furniture,Chairs,314.11,7,0.2,-45.25,21.64,Jennifer Wilson,Corporate,South,Mississippi,2021-03-20,2021-03-22
ORD-103572,Mead Envelopes,Office Supplies,Envelopes,99.91,7,0.3,0.38,16.76,Abigail Berger,Consumer,East,New Jersey,2022-04-09,2022-04-15
ORD-103573,Prepac Bookcase,Furniture,Bookcases,380.76,1,0.0,-12.41,20.33,Patricia Jones,Corporate,South,Mississippi,2023-04-27,2023-04-29
ORD-103574,Logitech Keyboard,Technology,Accessories,628.62,6,0.0,89.96,30.41,Michael Nelson,Consumer,West,Washington,2023-02-09,2023-02-13
ORD-103575,Sharp MX,Technology,Copiers,519.85,8,0.4,-53.52,35.46,Suzanne West,Consumer,South,Mississippi,2021-02-10,2021-02-13
ORD-103576,Apple iPhone 14,Technology,Phones,269.73,6,0.1,35.88,22.31,Kelly May,Consumer,East,Maryland,2022-02-14,2022-02-18
ORD-103577,Avery Address Labels,Office Supplies,Labels,77.66,6,0.3,-9.6,23.85,Joseph Lopez,Consumer,East,New Jersey,2022-05-09,2022-05-14
ORD-103578,Memorex Tape,Office Supplies,Supplies,127.37,8,0.0,23.09,27.06,Hayden Garcia,Corporate,South,North Carolina,2021-01-03,2021-01-07
ORD-103579,HP Office Paper,Office Supplies,Paper,62.66,3,0.1,7.51,18.56,John Davis,Consumer,West,California,2022-08-06,2022-08-09
ORD-103580,IKEA KALLAX,Furniture,Bookcases,342.67,6,0.4,-76.37,31.32,Jennifer Wilson,Consumer,East,Pennsylvania,2021-02-18,2021-02-20
ORD-103581,Realspace Bookcase,Furniture,Bookcases,375.77,9,0.3,-77.77,25.15,Jerry Curtis,Consumer,Central,Ohio,2021-08-31,2021-09-05
ORD-103582,HP Wireless Mouse,Technology,Accessories,291.22,8,0.0,50.73,17.32,Eric Chandler,Consumer,West,Arizona,2022-01-04,2022-01-07
ORD-103583,Kraft Envelopes,Office Supplies,Envelopes,150.73,2,0.0,32.3,10.25,Adam Johnson,Consumer,Central,Missouri,2022-01-12,2022-01-13
ORD-103584,Fiskars Scissors,Office Supplies,Supplies,124.73,10,0.2,7.72,8.74,Allison Wells,Consumer,East,Maryland,2023-08-17,2023-08-19
ORD-103585,Motorola Edge,Technology,Phones,332.61,1,0.5,-77.28,34.93,Christopher Thompson,Consumer,East,Virginia,2023-12-23,2023-12-27
ORD-103586,HP Office Paper,Office Supplies,Paper,84.61,10,0.4,-5.91,10.44,Kyle Washington,Consumer,Central,Illinois,2021-01-07,2021-01-10
ORD-103587,Expo Dry Erase,Office Supplies,Art,133.99,10,0.0,31.89,21.0,Matthew White,Consumer,Central,Michigan,2021-11-12,2021-11-15
ORD-103588,HP Wireless Mouse,Technology,Accessories,599.93,7,0.0,79.05,36.9,Krystal Arias,Home Office,East,Massachusetts,2021-11-05,2021-11-09
ORD-103589,Global Leather Chair,Furniture,Chairs,260.24,10,0.0,16.6,25.62,Rebecca Rubio,Corporate,South,Georgia,2023-06-18,2023-06-20
ORD-103590,Eldon Mobile,Office Supplies,Storage,100.06,4,0.5,-19.81,14.45,Rebecca Rubio,Consumer,Central,Missouri,2021-05-23,2021-05-27
ORD-103591,Prepac Bookcase,Furniture,Bookcases,397.57,2,0.0,21.25,31.31,Stephen Curtis,Home Office,Central,Ohio,2022-02-04,2022-02-06
ORD-103592,Rubbermaid Tote,Office Supplies,Storage,91.38,10,0.1,15.93,15.92,Kerry Jackson,Consumer,East,Connecticut,2022-10-17,2022-10-24
ORD-103593,Xerox Multi-Use Paper,Office Supplies,Paper,23.91,4,0.3,2.06,22.15,Susan Lawson,Consumer,West,California,2022-04-13,2022-04-16
ORD-103594,Xerox WorkCentre,Technology,Copiers,364.7,8,0.0,28.72,10.45,Shawn Martinez,Consumer,West,Oregon,2023-12-12,2023-12-16
ORD-103595,Deflect-o Stackable,Office Supplies,Storage,95.06,8,0.2,5.86,15.4,Rebecca Walker,Consumer,South,Alabama,2022-09-28,2022-10-01
ORD-103596,Lorell Mirror,Furniture,Furnishings,300.17,4,0.5,-75.17,22.11,Carmen Fowler,Corporate,West,Nevada,2021-11-25,2021-11-28
ORD-103597,Bestar Folding Table,Furniture,Tables,399.69,1,0.0,45.92,32.52,Taylor Johnson,Consumer,West,Utah,2023-12-22,2023-12-24
ORD-103598,Rubbermaid Cabinet,Furniture,Furnishings,364.02,3,0.0,34.5,25.49,Nicole Gomez,Corporate,East,Connecticut,2021-12-14,2021-12-17
ORD-103599,Lorell Glass Table,Furniture,Tables,523.06,7,0.0,13.62,23.68,Matthew Molina,Corporate,East,Massachusetts,2023-04-28,2023-05-03
ORD-103600,Global Leather Chair,Furniture,Chairs,326.76,6,0.0,33.74,27.68,Penny Wilson,Consumer,South,Alabama,2023-03-29,2023-04-03
ORD-103601,Eldon Mobile,Office Supplies,Storage,116.02,3,0.2,2.07,8.04,Christopher Vasquez,Consumer,East,Maryland,2023-02-12,2023-02-15
ORD-103602,Ikea BEKANT Desk,Furniture,Tables,100.76,5,0.1,2.81,5.13,Christopher Hernandez,Consumer,East,Connecticut,2023-07-24,2023-07-31
ORD-103603,Sharp MX,Technology,Copiers,455.0,9,0.0,115.79,18.98,Christopher Gibbs,Corporate,East,Virginia,2022-12-10,2022-12-15
ORD-103604,Acco Staple Remover,Office Supplies,Supplies,49.35,2,0.2,5.81,17.6,Jamie Pierce,Consumer,South,Florida,2022-10-14,2022-10-18
ORD-103605,Rubbermaid Cabinet,Furniture,Furnishings,594.09,8,0.2,-46.87,23.08,Sharon Hansen,Home Office,East,New Jersey,2021-03-02,2021-03-05
ORD-103606,Xerox Multi-Use Paper,Office Supplies,Paper,48.69,4,0.1,5.83,7.4,Ronald Ingram,Consumer,South,Alabama,2021-02-19,2021-02-23
ORD-103607,Motorola Edge,Technology,Phones,412.24,4,0.2,19.87,23.11,Amanda Garcia,Corporate,Central,Michigan,2023-12-14,2023-12-18
ORD-103608,Google Pixel 7,Technology,Phones,315.38,8,0.1,56.06,16.75,Michael Smith,Home Office,Central,Michigan,2021-06-09,2021-06-12
ORD-103609,AT-A-GLANCE Planner,Office Supplies,Supplies,54.33,6,0.2,-1.46,20.74,Isaac Riley DVM,Consumer,West,Nevada,2022-06-01,2022-06-04
ORD-103610,Canon Printer,Technology,Machines,587.07,5,0.4,-148.96,35.37,Barbara Barber,Consumer,South,Alabama,2023-04-17,2023-04-20
ORD-103611,Canon imageRUNNER,Technology,Copiers,377.34,9,0.2,66.37,33.29,William Robbins,Corporate,East,Connecticut,2022-11-12,2022-11-15
ORD-103612,IKEA KALLAX,Furniture,Bookcases,308.55,7,0.1,-11.12,25.64,Mary Meza,Consumer,West,Oregon,2022-12-04,2022-12-08
ORD-103613,Konica Minolta,Technology,Copiers,400.82,2,0.0,71.13,31.9,Timothy Robertson,Consumer,Central,Illinois,2021-04-23,2021-04-30
ORD-103614,HP Wireless Mouse,Technology,Accessories,435.7,4,0.2,23.14,33.41,Kayla Elliott,Corporate,South,Louisiana,2021-08-02,2021-08-05
ORD-103615,Zebra Label Printer,Technology,Machines,243.74,2,0.0,64.44,17.61,Lori West,Corporate,South,Georgia,2023-12-11,2023-12-14
ORD-103616,Navigator Paper,Office Supplies,Paper,97.84,5,0.3,1.6,20.61,Robert Harris,Consumer,Central,Texas,2023-02-03,2023-02-06
ORD-103617,Canon Printer,Technology,Machines,309.5,3,0.3,1.34,20.33,Mark Hansen,Consumer,South,Florida,2023-04-21,2023-04-23
ORD-103618,Navigator Paper,Office Supplies,Paper,81.77,10,0.4,-7.04,6.89,Jeffery Rogers,Consumer,South,Florida,2022-08-08,2022-08-13
ORD-103619,Prepac Bookcase,Furniture,Bookcases,198.03,4,0.0,9.93,9.55,Drew Salazar,Consumer,Central,Ohio,2021-04-07,2021-04-11
ORD-103620,Expo Dry Erase,Office Supplies,Art,112.02,1,0.4,-13.69,13.74,Wanda Yang,Corporate,Central,Missouri,2023-11-29,2023-12-04
ORD-103621,Acco Staple Remover,Office Supplies,Supplies,62.68,3,0.0,11.77,31.03,James Patel,Corporate,East,Massachusetts,2021-09-25,2021-09-28
ORD-103622,Avery Heavy Duty Binder,Office Supplies,Binders,112.37,2,0.3,-5.78,27.22,Kayla Nichols,Corporate,South,Florida,2023-02-04,2023-02-09
ORD-103623,Xerox Multi-Use Paper,Office Supplies,Paper,86.24,5,0.0,19.04,31.15,Jason Clark,Home Office,Central,Illinois,2021-07-10,2021-07-13
ORD-103624,HP LaserJet,Technology,Machines,103.22,3,0.4,-22.04,23.25,Carla Chen,Corporate,Central,Missouri,2023-05-12,2023-05-18
ORD-103625,Safco Round Table,Furniture,Tables,350.35,2,0.0,22.12,21.11,Elizabeth Landry,Corporate,South,Tennessee,2022-12-31,2023-01-02
ORD-103626,Staples Standard Envelopes,Office Supplies,Envelopes,123.82,8,0.4,-6.4,20.7,Jason Harrison,Consumer,South,North Carolina,2021-11-18,2021-11-22
ORD-103627,Jiffy Mailer,Office Supplies,Envelopes,113.01,4,0.0,35.14,28.54,Gabriel Marshall,Home Office,West,Utah,2022-01-19,2022-01-21
ORD-103628,Logitech Keyboard,Technology,Accessories,396.71,10,0.5,-74.41,23.3,Christopher Vasquez,Home Office,West,Colorado,2023-03-29,2023-04-04
ORD-103629,Avery File Folder Labels,Office Supplies,Labels,71.3,8,0.1,18.72,30.04,Karen Charles,Corporate,West,Arizona,2022-07-26,2022-07-29
ORD-103630,HP Office Paper,Office Supplies,Paper,153.48,5,0.4,-15.26,19.05,Yvonne Wilson,Consumer,South,Tennessee,2023-10-19,2023-10-23
ORD-103631,Ibico MB,Office Supplies,Binders,102.37,1,0.0,29.48,20.5,Katherine Evans,Consumer,East,Massachusetts,2023-11-11,2023-11-14
ORD-103632,HP Wireless Mouse,Technology,Accessories,386.46,3,0.0,56.87,24.3,Adam Page,Consumer,West,California,2022-08-21,2022-08-24
ORD-103633,Eldon Shelf,Furniture,Furnishings,414.88,1,0.0,43.12,21.12,Carol Wilson,Corporate,West,Oregon,2023-05-18,2023-05-21
ORD-103634,Staples Standard Staples,Office Supplies,Fasteners,95.86,6,0.5,-21.25,22.48,Kenneth Lynch,Home Office,Central,Wisconsin,2021-07-01,2021-07-04
ORD-103635,Advantus Binder Clips,Office Supplies,Fasteners,35.03,7,0.3,-0.29,9.54,Lori Levine,Consumer,South,Louisiana,2022-04-02,2022-04-05
ORD-103636,Staples Standard Staples,Office Supplies,Fasteners,118.96,6,0.2,5.79,25.42,Leslie Lynch,Corporate,Central,Michigan,2022-05-06,2022-05-10
ORD-103637,Cardinal Binder,Office Supplies,Binders,135.97,3,0.0,25.13,22.93,Carol Wilson,Corporate,West,California,2022-03-05,2022-03-12
ORD-103638,IKEA KALLAX,Furniture,Bookcases,183.44,9,0.1,3.05,27.38,Connie Rios,Consumer,Central,Missouri,2021-07-13,2021-07-20
ORD-103639,Google Pixel 7,Technology,Phones,396.79,7,0.4,-40.27,21.33,Lori Levine,Consumer,East,Connecticut,2023-07-23,2023-07-25
ORD-103640,Bush Furniture Bookcase,Furniture,Bookcases,217.0,1,0.5,-50.26,20.73,Shawn Martinez,Consumer,West,Nevada,2022-03-22,2022-03-24
ORD-103641,Staples Copy Paper,Office Supplies,Paper,152.94,8,0.1,21.11,14.94,Philip Cole,Corporate,West,Nevada,2023-12-12,2023-12-14
ORD-103642,Maco Labels,Office Supplies,Labels,129.99,5,0.0,21.73,28.99,Samantha Hernandez,Corporate,East,Virginia,2022-01-26,2022-01-30
ORD-103643,AT-A-GLANCE Planner,Office Supplies,Supplies,124.41,10,0.0,33.88,16.81,Robert Allen,Consumer,West,Arizona,2022-04-05,2022-04-12
ORD-103644,Staples Standard Envelopes,Office Supplies,Envelopes,117.63,8,0.5,-21.26,15.1,Michael Duran,Consumer,South,North Carolina,2022-12-22,2022-12-24
ORD-103645,Logitech Keyboard,Technology,Accessories,82.68,2,0.3,-7.61,10.41,April Howard,Home Office,South,Alabama,2022-11-10,2022-11-14
ORD-103646,Eldon Shelf,Furniture,Furnishings,234.89,7,0.0,12.0,9.06,David Martinez,Consumer,South,Louisiana,2022-09-04,2022-09-09
ORD-103647,Xerox Multi-Use Paper,Office Supplies,Paper,93.91,6,0.4,-11.36,27.06,Taylor Barry,Consumer,South,Alabama,2021-08-19,2021-08-24
ORD-103648,Samsung Galaxy S22,Technology,Phones,278.06,7,0.0,35.33,25.14,Anthony Conley,Corporate,Central,Texas,2023-08-09,2023-08-11
ORD-103649,Konica Minolta,Technology,Copiers,295.52,10,0.4,-24.8,27.37,Sherri Holmes,Corporate,West,Washington,2021-01-06,2021-01-09
ORD-103650,Rubbermaid Tote,Office Supplies,Storage,68.85,6,0.0,13.37,6.45,Tiffany Lloyd,Home Office,West,Nevada,2023-10-17,2023-10-20
ORD-103651,HP Wireless Mouse,Technology,Accessories,336.93,8,0.0,66.36,26.01,Andrew Medina,Home Office,South,Georgia,2022-12-14,2022-12-16
ORD-103652,Stanley Staple Gun,Office Supplies,Fasteners,104.6,10,0.2,-9.65,15.23,Melissa Newton,Corporate,Central,Missouri,2021-07-18,2021-07-21
ORD-103653,Rubbermaid Tote,Office Supplies,Storage,122.69,1,0.5,-13.27,31.05,Joanna Ruiz,Consumer,Central,Wisconsin,2022-07-08,2022-07-11
ORD-103654,Steelcase Leap,Furniture,Chairs,183.98,9,0.0,9.45,24.15,Sheila Logan,Home Office,South,Mississippi,2021-10-16,2021-10-21
ORD-103655,Anker Charger,Technology,Accessories,337.96,4,0.0,48.06,24.1,Antonio Yates,Home Office,East,Maryland,2021-05-01,2021-05-04
ORD-103656,HP LaserJet,Technology,Machines,445.83,7,0.1,1.19,36.54,Jose Jones,Consumer,East,New Jersey,2023-07-17,2023-07-19
ORD-103657,Sterilite Storage Box,Office Supplies,Storage,54.23,4,0.0,16.1,4.12,Michael Smith,Consumer,East,Maryland,2023-04-16,2023-04-21
ORD-103658,Epson Scanner,Technology,Machines,261.48,6,0.1,42.4,25.57,Dennis Schaefer,Corporate,South,Tennessee,2021-06-16,2021-06-17
ORD-103659,Bestar Folding Table,Furniture,Tables,352.64,1,0.0,3.36,21.75,Jessica Chapman,Home Office,South,Tennessee,2023-03-20,2023-03-23
ORD-103660,Dixon Ticonderoga Pencils,Office Supplies,Art,110.33,7,0.3,-2.86,10.22,Rebecca Rubio,Corporate,West,California,2022-10-27,2022-10-31
ORD-103661,Sterilite Storage Box,Office Supplies,Storage,75.43,4,0.3,-0.58,25.85,Dennis Schaefer,Consumer,South,Mississippi,2022-09-29,2022-10-03
ORD-103662,Staples Standard Staples,Office Supplies,Fasteners,105.19,7,0.0,26.86,10.57,Diane Murphy,Corporate,East,Massachusetts,2022-10-22,2022-10-25
ORD-103663,Memorex Tape,Office Supplies,Supplies,127.7,10,0.0,30.7,17.26,Jared Clark,Consumer,East,Massachusetts,2023-02-13,2023-02-15
ORD-103664,Sauder Bookcase,Furniture,Bookcases,144.92,8,0.1,-0.53,17.53,Matthew Molina,Corporate,East,Massachusetts,2023-07-31,2023-08-02
ORD-103665,Realspace Bookcase,Furniture,Bookcases,663.17,1,0.1,37.29,23.58,Dr. David Hoover,Corporate,South,Florida,2022-02-20,2022-02-22
ORD-103666,Staedtler Pens,Office Supplies,Art,165.82,9,0.1,34.78,25.54,Eric Hood,Corporate,West,California,2023-05-11,2023-05-16
ORD-103667,Safco Round Table,Furniture,Tables,339.02,9,0.2,-15.23,24.3,Kayla Nichols,Consumer,West,Nevada,2023-07-16,2023-07-21
ORD-103668,Prepac Bookcase,Furniture,Bookcases,305.61,10,0.2,-44.89,10.86,Jeffery Rogers,Consumer,West,Colorado,2023-06-02,2023-06-09
ORD-103669,Kraft Envelopes,Office Supplies,Envelopes,90.58,7,0.1,18.16,8.9,Jamie Pierce,Home Office,East,Virginia,2022-10-27,2022-10-30
ORD-103670,Bush Coat Rack,Furniture,Furnishings,238.04,9,0.0,28.71,15.69,Deanna Johnson,Consumer,East,New Jersey,2021-06-29,2021-07-01
ORD-103671,Cardinal Binder,Office Supplies,Binders,117.25,1,0.1,11.08,23.44,James Wong,Consumer,South,Florida,2023-04-11,2023-04-14
ORD-103672,Wilson Jones Binder,Office Supplies,Binders,75.56,2,0.3,-5.36,7.7,Jessica Hill,Consumer,South,Louisiana,2021-12-10,2021-12-14
ORD-103673,Global Leather Chair,Furniture,Chairs,211.34,1,0.0,7.53,19.11,Jennifer Ellison,Corporate,South,Mississippi,2021-05-09,2021-05-12
ORD-103674,Stanley Staple Gun,Office Supplies,Fasteners,61.19,2,0.0,17.8,20.55,Lisa Graves,Corporate,Central,Illinois,2021-04-09,2021-04-12
ORD-103675,AT-A-GLANCE Planner,Office Supplies,Supplies,60.7,10,0.5,-10.54,8.55,Melissa Jenkins,Corporate,East,Virginia,2022-04-02,2022-04-06
ORD-103676,Eldon Shelf,Furniture,Furnishings,249.66,5,0.0,39.68,10.17,Melissa Jenkins,Home Office,South,Mississippi,2021-04-22,2021-04-23
ORD-103677,Humanscale Chair,Furniture,Chairs,467.34,3,0.5,-120.01,23.4,Joanna Ruiz,Consumer,South,Louisiana,2023-05-24,2023-05-29
ORD-103678,Mead Envelopes,Office Supplies,Envelopes,99.8,5,0.2,4.84,17.95,Jack Miranda,Consumer,Central,Minnesota,2023-08-19,2023-08-21
ORD-103679,Apple iPhone 14,Technology,Phones,219.3,2,0.2,25.7,21.42,Krystal Arias,Consumer,West,California,2022-10-23,2022-10-27
ORD-103680,Advantus Ring Binder,Furniture,Furnishings,218.84,8,0.1,11.64,24.8,Ashley Johnston,Consumer,West,Colorado,2023-04-28,2023-04-30
ORD-103681,Prepac Bookcase,Furniture,Bookcases,437.15,10,0.1,-3.39,13.98,Katherine Evans,Home Office,West,Washington,2021-07-25,2021-07-29
ORD-103682,Avery File Folder Labels,Office Supplies,Labels,123.22,8,0.4,-7.61,18.6,Angela Hubbard,Home Office,Central,Minnesota,2021-10-07,2021-10-12
ORD-103683,Bush Furniture Bookcase,Furniture,Bookcases,517.36,6,0.0,39.59,32.09,Raymond Guerra,Consumer,South,Alabama,2023-08-28,2023-08-30
ORD-103684,HP Wireless Mouse,Technology,Accessories,204.26,8,0.1,15.26,14.55,Carla Chen,Consumer,East,New York,2022-06-09,2022-06-13
